ID,ACADEMYNAME,STATECODE,AGENCYCLETATYPE,ENTITY,ENTITY_OTHER,BASIC,POST,CALEA,ASSOCIATE,BACHELOR,CREDIT,TRAIN_INSERV,TRAIN_SPECIAL,TRAIN_FIRST,TRAIN_FIELD,TRAIN_LATERAL,TRAIN_PRE,TRAIN_NIGHT,TRAIN_RESERVE,POS_LOCAL,POS_SHER,POS_CAMP,POS_CORR,POS_RANGER,POS_SRO,POS_HWY,POS_AUX,POS_PRE,POS_NAT,POS_ARSON,POS_CONSTABLE,POS_TRANSPORT,POS_TRIBE,POS_MAR,RNO_SELF,RNO_LOCAL,RNO_SHER,RNO_STATE,RNO_SPECIAL,RNO_TOTAL,BASIC_LGTH,BASIC_TYPE,BASIC_TYPE_OTHER,FIELD_MAN,OVERSEE,FIELD_LGTH,FIELD_TYPE,FIELD_TYPE_OTHER,FAMILIES,PRESENT,FT_SWORN,PT_SWORN,FT_ONDUT,PT_ONDUT,FT_OFFDUT,PT_OFFDUT,FT_RET,PT_RET,FT_CIV,PT_CIV,FT_CIV_TEMP,PT_CIV_TEMP,FT_TOTAL,PT_TOTAL,MIN_ED,MIN_EXP,REQ_POST,REQ_ACAD,REQ_SME,REQ_CERT,REQ_CERT_OTHER,EVAL_POST,EVAL_SUPE,EVAL_PEER,EVAL_STUD,REFRESHER,CONT_JOB,CONT_POST,CONT_SME,CONT_LE,CONT_ACAD,CLAB_1,CLAB_2,NO_CLAB,TAB_1,TAB_2,NO_TAB,INT_1,INT_2,NO_INT,MEDIA_1,MEDIA_2,NO_MEDIA,MOBILE_1,MOBILE_2,NO_MOBILE,LIB_1,LIB_2,NO_LIB,SUBSC_1,SUBSC_2,NO_SUBSC,VIDEO_1,VIDEO_2,NO_VIDEO,DEF_1,DEF_2,NO_DEF,SIMU_1,SIMU_2,NO_SIMU,IN_FIRE_1,IN_FIRE_2,NO_IN_FIRE,OUT_FIRE_1,OUT_FIRE_2,NO_OUT_FIRE,SCENARIO_1,SCENARIO_2,NO_SCENARIO,FITNESS_1,FITNESS_2,NO_FITNESS,OBSTACLE_1,OBSTACLE_2,NO_OBSTACLE,SWIM_1,SWIM_2,NO_SWIM,DRIVE_SIM_1,DRIVE_SIM_2,NO_DRIVE_SIM,DRIVE_TRACK_1,DRIVE_TRACK_2,NO_DRIVE_TRACK,DORM_1,DORM_2,NO_DORM,OPBUDGET,OPBUDGET_EST,EBUDGET,EBUDGET_EST,MALE_START,MALE_COMP,FEM_START,FEM_COMP,SEX_START_TOTAL,SEX_COMP_TOTAL,WHITE_START,WHITE_COMP,BLK_START,BLK_COMP,HISP_START,HISP_COMP,AMI_START,AMI_COMP,ASIAN_START,ASIAN_COMP,HAPI_START,HAPI_COMP,TWO_START,TWO_COMP,DK_START,DK_COMP,ETH_START_TOTAL,ETH_COMP_TOTAL,ALL_COMPLETED,FAIL_INJ_M,FAIL_INJ_F,FAIL_FIRE_M,FAIL_FIRE_F,FAIL_DRIVE_M,FAIL_DRIVE_F,FAIL_OTHER_M,FAIL_OTHER_F,FAIL_PHYS_M,FAIL_PHYS_F,FAIL_ACAD_M,FAIL_ACAD_F,FAIL_DISC_M,FAIL_DISC_F,FAIL_VOL_M,FAIL_VOL_F,FAIL_WITH_M,FAIL_WITH_F,FAIL_ORNC_M,FAIL_ORNC_F,FAIL_DK_M,FAIL_DK_F,FAIL_TOTAL_M,FAIL_TOTAL_F,BEHAVE,COUNSEL,DEMERIT,EXTRA,PRIV,GRADE,PHYS,PROB,TERM,VERBAL,WRITTEN,ENVIRONMENT,CPR_YN,CPR,CPR_EST,COMP_YN,COMP,COMP_EST,EMV_YN,EMV,EMV_EST,EVID_YN,EVID,EVID_EST,INTEL_YN,INTEL,INTEL_EST,INTERO_YN,INTERO,INTERO_EST,INV_YN,INV,INV_EST,PAT_YN,PAT,PAT_EST,RAD_YN,RAD,RAD_EST,REP_YN,REP,REP_EST,TRAF_YN,TRAF,TRAF_EST,JUDO_YN,JUDO,JUDO_EST,DEF_TAC_YN,DEF_TAC,DEF_TAC_EST,FIRE_SKILL_YN,FIRE_SKILL,FIRE_SKILL_EST,NONL_YN,NONL,NONL_EST,CRIM_YN,CRIM,CRIM_EST,JJL_YN,JJL,JJL_EST,TRAF_LAW_YN,TRAF_LAW,TRAF_LAW_EST,STUDY_YN,STUDY,STUDY_EST,COM_PART_YN,COM_PART,COM_PART_EST,CULT_YN,CULT,CULT_EST,MEDI_YN,MEDI,MEDI_EST,PROB_SOLV_YN,PROB_SOLV,PROB_SOLV_EST,MAP_YN,MAP,MAP_EST,LANG_YN,LANG,LANG_EST,COMM_YN,COMM,COMM_EST,ETHIC_YN,ETHIC,ETHIC_EST,HEALTH_YN,HEALTH,HEALTH_EST,PROF_YN,PROF,PROF_EST,STRESS_YN,STRESS,STRESS_EST,CLAN_YN,CLAN,CLAN_EST,CHILD_YN,CHILD,CHILD_EST,CYBER_YN,CYBER,CYBER_EST,DOMV_YN,DOMV,DOMV_EST,DUI_YN,DUI,DUI_EST,ELDER_YN,ELDER,ELDER_EST,EMR_YN,EMR,EMR_EST,GANG_YN,GANG,GANG_EST,HATE_YN,HATE,HATE_EST,HTRAF_YN,HTRAF,HTRAF_EST,MENTAL_YN,MENTAL,MENTAL_EST,OPIOID_YN,OPIOID,OPIOID_EST,ACSH_YN,ACSH,ACSH_EST,SASS_YN,SASS,SASS_EST,SHAR_YN,SHAR,SHAR_EST,TERROR_YN,TERROR,TERROR_EST,VICTIM_YN,VICTIM,VICTIM_EST,REAL_ARREST,REAL_FIRE,REAL_LIVEF,REAL_NONL,REAL_SD,REAL_THR,REAL_FORCE,REAL_VERBAL,REV,SAP,SG,MAN,SAR,FAR,BAT,BLUNT,CHEM,CED,EXPL,FLASH,KNI,OC,WEAPON_OTHER,WEAPON_OTHER_SPEC,FTS,NIGHT,NONL_FIRE,SIMSTRESS,ODW,CLOSEDHAND,FBDY,HOLD,KNIFE_TECH,LEG,OPENHAND,PPC,CUFF,TKDN,VCP,WEAP_RET,TECH_OTHER,TECH_OTHER_SPECIFY,XSFORCE,SUBMIT,SUBMISSIONMODE,INELIG,REFUSAL,INELIG_REASON_1,INELIG_REASON_2,INELIG_REASON_3,INELIG_REASON_4,INELIG_REASON_5,INELIG_REASON_6,COMPLETE,ORIGSAMPTYPE,RESPONDENTID,Q25TOTSTART,R_MALE_START,R_MALE_COMP,R_FEM_START,R_FEM_COMP,R_SEX_START_TOTAL,R_SEX_COMP_TOTAL,R_WHITE_START,R_WHITE_COMP,R_BLK_START,R_BLK_COMP,R_HISP_START,R_HISP_COMP,R_AMI_START,R_AMI_COMP,R_ASIAN_START,R_ASIAN_COMP,R_HAPI_START,R_HAPI_COMP,R_TWO_START,R_TWO_COMP,R_DK_START,R_DK_COMP,R_ETH_START_TOTAL,R_ETH_COMP_TOTAL,R_SEX_START_TOTAL_FLAG,FINAL_WEIGHT
733,ROANOKE POLICE ACADEMY,VA,5,3, ,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-8,-8,-8,-8,-8,27,2, ,1,2,-8,-8, ,1,1,6,0,0,0,0, ,0,0,1,1,0,0,7,1,5,3,1,1,1,2, ,1,1,1,1,1,1,2,1,2,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,132000,1,58000,1,23,23,8,8,31,31,27,27,3,3,0,0,0,0,1,1,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,1,2,2,2,2,3,1,8,0,1,16,1,1,80,0,1,40,0,1,16,1,1,16,1,1,40,1,1,120,1,1,40,1,1,80,1,1,80,1,1,20,1,1,100,1,1,80,1,1,40,1,1,24,1,1,16,1,1,16,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,2,-8,-8,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8,1,1,16,1,1,16,1,1,24,1,1,40,1,1,4,1,1,4,1,1,4,1,1,4,1,1,4,1,1,40,1,1,4,1,1,16,1,1,4,1,1,4,1,1,4,1,1,4,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,2,1,1,1,2, ,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,5,800,69,23,23,8,8,31,31,27,27,3,3,0,0,0,0,1,1,0,0,0,0,0,0,31,31,0,1.082644628
57,PALOMAR COLLEGE,CA,7,7, ,1,1,2,1,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,-8,-8,-8,-8,-8,12,3, ,2,2,-8,-8, ,2,-8,0,0,0,0, ,23,0,4,0,0,0,0,0,27,4,5,1,1,2,2, ,1,1,1,1,1,1,1,2,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,135000,1,42500,1,39,17,6,3,45,20,19,10,2,0,19,7,0,0,2,2,0,0,3,1,0,0,45,20,0,1,0,0,0,0,0,7,2,1,0,1,1,2,0,5,0,0,0,0,0, , ,17,3,1,1,1,1,2,2,1,2,1,1,1,3,1,25,0,1,6,0,1,48,0,1,20,0,2,-8,-8,1,6,1,1,8,0,1,22,0,2,-8,-8,1,56,0,1,15, ,1,8,1,1,95,0,1,102,0,1,25,1,1,200,1,1,7,0,1,35,0,2,-8,-8,1,18,0,1,27,0,2,-8,-8,2,-8,-8,2,-8,-8,1,21,0,1,20,1,1,10,0,1,97,0,1,10,1,1,20,1,1,2,1,1,9,1,2,-8,-8,1,21,0,1,2,0,1,1,0,1,18,0,1,10,0,1,5,0,2,-8,-8,1,8,1,1,1,1,1,8,1,1,5,1,1,3,0,1,5,1,1,4,0,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2, ,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,7, , ,39,17,6,3,45,20,19,10,2,0,19,7,0,0,2,2,0,0,3,1,0,0,45,20,0,1.116161616
484,POLICE CHIEFS' ASSOCIATION OF ORANGE COUNTY POLICE ACADEMY,NY,10,9,Police Chiefs' Association,1,1,2,2,2,3,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,0,40,3,0,0,43,23,2, ,1,1,160,1, ,2,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,2,2, ,1,2,2,2,1,2,2,2,2,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,75000,0,2000,0,48,46,7,5,55,51,41,38,6,5,7,7,0,0,1,1,0,0,0,0,0,0,55,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,1,1,2,1,1,2,1,2,2,1,2,3,1,56,0,1,10,1,1,32,0,1,20,0,1,8,1,1,8,0,1,24,1,1,24,1,1,32,0,1,8,0,1,20, ,2,-8,-8,1,72,0,1,72,0,1,16,0,1,48,0,1,24,0,1,6,0,2,-8,-8,2,-8,-8,1,8,0,1,40,0,2,-8,-8,2,-8,-8,2,-8,-8,1,8,0,1,12,0,1,65,0,1,8,0,1,4,1,2,-8,-8,1,24,0,2,-8,-8,1,24,0,1,48,0,1,3,0,1,16,0,1,2,0,1,2,0,1,3,0,1,16,1,1,2,0,1,32,0,1,10,0,1,2,0,1,8,0,2,-8,-8,1,1,1,1,1,2,1,1,2,1,2,2,1,2,1,2,1,1,2,1,1,1,2, ,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2, ,2,1,1,0,0, , , , , , ,1,10,534,63,48,46,7,5,55,51,41,38,6,5,7,7,0,0,1,1,0,0,0,0,0,0,55,51,0,1.083333333
557,OKLAHOMA STATE UNIVERSITY - OKLAHOMA CITY,OK,6,7, ,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,-8,-8,-8,-8,-8,4,4, ,2,2,-8,-8, ,2,-8,0,0,0,0,0,30,0,0,2,3,0,0,2,33,2,0,1,2,1,2, ,2,1,1,1,1,2,1,2,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,380000,1,25000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,2,2,2,2,2,5,1,66,0,1,48,1,1,40,0,1,10,1,2,-8,-8,1,10,1,1,48,0,1,48,0,1,24,0,1,48,0,1,48, ,1,10,1,1,56,0,1,56,0,2,-8,-8,1,14,1,1,4,1,1,10,1,2,-8,-8,1,15,1,1,15,1,1,15,1,1,15,1,2,-8,-8,2,-8,-8,1,20,1,1,40,1,1,10,1,1,10,1,1,10,1,1,1,0,1,6,1,1,2,0,1,9,1,1,24,1,1,2,1,2,-8,-8,1,3,1,1,2,1,1, ,1,1,5,1,1,1,1,1,9,1,1,8,1,2,-8,-8,1,5,1,2,-8,-8,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2, ,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,6, , ,43,39,9,8,52,47,40,35,5,3,5,4,0,0,0,0,0,0,2,1,0,0,52,43,2,1.19047619
55,NAPA VALLEY COLLEGE,CA,7,7, ,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,15,2,1,4,22,880,1, ,1,2,-8,-8, ,1,1,0,0,0,0,0,63,0,17,0,3,0,0,0,83,6,0,2,2,2,2, ,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,150000,1,40000,1,91,42,18,8,109,50,7,7,8,4,69,32,4,1,19,5,0,0,2,1,0,0,109,50,0,3,2,1,2,1,1,0,0,1,0,9,2,14,1,19,2,1,0,0,0,0,0,49,10,1,1,2,1,2,2,2,1,1,1,1,2,1,25,0,1,8,0,1,40,0,1,15,0,1,6,0,1,12,0,1,40,0,1,21,0,2,-8,-8,1,60,0,1,12, ,1,4,0,1,76,0,1,79,0,1,4,0,1,50,1,1,16,0,1,24,1,1,4,1,1,16,1,1,32,1,1,4,1,1,4,1,2,-8,-8,2,-8,-8,1,12,1,1,15,1,1,54,0,1,15,1,1,2,0,2,-8,-8,1,6,0,1,4,1,1,10,0,1,8,1,1,2,1,1,16,0,1,8,0,1,4,0,1,1,1,1,5,1,1,1,1,1,1,1,1,4,0,1,2,1,1,4,0,1,6,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2, ,2,1,2,1,2,1,2,1,1,2,1,1,2,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,7,51,424,91,42,18,8,109,50,7,7,8,4,69,32,4,1,19,5,0,0,2,1,0,0,109,50,0,1.116161616
137,MIAMI-DADE COLLEGE,FL,7,7, ,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,2,0,8,0,0,0,8,844,1, ,2,2,-8,-8, ,1,1,0,100,1,0,0,50,0,50,0,6,0,0,1,206, ,3,1,1,2,1,"high liability certification firearms-first aid-defensive tactics,vehicle ops",2,2,2,1,1,2,1,2,2,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1500000,1,142883,0,242,210,61,55,303,265,16,16,95,84,185,159,0,0,1,1,0,0,0,0,6,5,303,265,0,0,0,0,0,0,0,0,0,0,0,5,1,2,4,10,0,0,0,0,0,0,0,17,5,1,1,1,2,2,2,2,2,1,1,1,4,1,40,0,2,-8,-8,1,48,0,1,35,0,2,-8,-8,1,56,0,1,50,0,1,35,0,2,-8,-8,1,56,0,1,32, ,1,8,0,1,80,0,1,80,0,1,8,0,1,62,0,1,20,1,1,30,1,2,-8,-8,1,8,0,1,40,0,1,8,0,1,8,0,2,-8,-8,2,-8,-8,1,56,0,1,10,1,1,60,0,1,4,1,1,4,1,2,-8,-8,1,10,1,2,-8,-8,1,36,0,1,24,0,1,8,1,1,44,0,1,4,1,1,4,1,1,8,1,1,10,1,1,2,1,1,16,0,1,4,1,1,4,1,1,8,0,1,8,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,2,1,1,1,2, ,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2, ,2,1,1,0,0, , , , , , ,1,7,152,776,242,210,61,55,303,265,16,16,95,84,185,159,0,0,1,1,0,0,0,0,6,5,303,265,0,1.116161616
244,SPRINGFIELD POLICE DEPARTMENT,MA,5,3, ,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,52,0,0,1,53,920,1, ,3,2,-8,-8, ,1,1,8,0,0,10,0,0,0,3,0,0,0,0,8,13,5,5,1,1,1,2, ,2,2,1,1,1,2,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,40,36,7,6,47,42,24,21,5,4,17,15,0,0,0,0,0,0,0,0,1,1,47,41,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,5,1,1,1,1,2,2,2,2,2,1,1,1,4,1,32,0,1,20,0,1,48,0,1,6,0,2,-8,-8,1,12,0,1,20,0,1,25,0,1,14,0,1,24,0,1,24, ,1,3,0,1,58,0,1,80,0,1,16,0,1,76,0,1,9,0,1,24,0,1,6,1,1,6,0,1,4,0,1,12,0,1,6,1,2,-8,-8,2,-8,-8,1,12,1,1,22,0,1,100,1,2,-8,-8,1,6,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,0,0, , , , , , ,1,5,275,66,40,36,7,6,47,42,24,21,5,4,17,15,0,0,0,0,0,0,0,0,1,1,47,41,0,1.082644628
225,NORTH DELTA REGIONAL TRAINING ACADEMY,LA,7,4, ,1,1,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,0,15,12,0,0,27,18,2, ,2,2,-8,-8, ,1,1,3,30,0,0,0,0,0,0,0,0,0,0,3,30,5,5,1,2,1,2, ,2,2,1,1,2,-8,-8,-8,-8,-8,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,157000,0,157000,0,64,53,12,10,76,63,52,43,24,21,0,0,0,0,0,0,0,0,0,0,0,0,76,64,0,1,0,2,2,0,0,0,0,0,0,5,0,2,0,0,0,1,0,0,0,0,0,11,2,1,1,2,1,1,2,1,2,1,1,2,3,1,8,0,2,-8,-8,1,28,0,1,16,0,2,-8,-8,1,4,0,1,18,0,1,24,0,1,24,0,1,24,0,1,18, ,1,12,0,1,48,0,1,80,0,1,8,0,1,60,0,1,4,0,1,4,0,2,-8,-8,1,2,0,1,4,0,1,8,0,2,-8,-8,2,-8,-8,2,-8,-8,2,-8,-8,1,16,0,1,40,0,1,16,0,1,8,0,2,-8,-8,1,8,0,1,8,0,1,12,0,1,40,0,1,2,0,1,1,0,2,-8,-8,1,2,0,2,-8,-8,1,8, ,1,1,0,1,16,0,1,1,0,1,1,0,1,12,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2, ,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,7,255,140,64,53,12,10,76,63,52,43,24,21,0,0,0,0,0,0,0,0,0,0,0,0,76,64,0,1.116161616
367,DURHAM POLICE DEPARTMENT,NC,5,3, ,1,1,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,1,21,2, ,1,2,-8,-8, ,1,1,2,0,40,0,0,0,10,0,1,0,0,0,53,0,5,4,1,1,1,2, ,1,1,1,1,1,2,1,1,2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,50000,1,150000,1,25,21,6,3,31,24,15,13,8,4,8,7,0,0,0,0,0,0,0,0,0,0,31,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,4,3,1,1,1,1,1,2,1,1,2,1,1,2,1,4,0,1,8,0,1,48,0,1,6,0,2,-8,-8,1,16,0,1,34,0,1,32,0,2,-8,-8,1,16,0,1,20, ,2,-8,-8,1,30,0,1,63,0,1,30,0,1,37,0,1,8,0,1,20,0,2,-8,-8,2,-8,-8,2,-8,-8,2,-8,-8,1,56,1,2,-8,-8,2,-8,-8,1,8,0,1,7,0,1,68,0,2,-8,-8,2,-8,-8,1,12,0,1,10,0,2,-8,-8,1,16,0,1,10,0,1,8,0,1,8,0,2,-8,-8,1,4,0,1,4,0,1,24, ,1,12,0,1,8,0,1,4,0,2,-8,-8,1,4,0,1,8,0,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,1,1,2,1,1,1,2, ,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,5,404,150,25,21,6,3,31,24,15,13,8,4,8,7,0,0,0,0,0,0,0,0,0,0,31,24,0,1.082644628
479,NEW YORK STATE PARK POLICE,NY,9,2, ,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,0,0,0,1,0,1,27,2, ,1,1,10,2, ,2,-8,5,0,11,0,0,0,0,0,0,0,0,0,16,0,4,0,1,2,1,1,Police Instructor Certification or Specialized Instructor Certification,2,1,1,1,1,1,1,1,2,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,350000,1,10000,1,39,24,4,3,43,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,27,43,27,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,1,0,0,0,0,0,0,15,1,1,1,2,1,1,2,1,1,2,1,1,3,1,48,0,1,24,1,1,40,0,1,16,0,2,-8,-8,1,20,1,1,12,1,1,28,1,1,32,0,1,24,1,1,32, ,1,24,1,1,80,0,1,80,0,1,30,0,1,48,1,1,12,0,1,24,0,2,-8,-8,1,4,1,1,4,1,1,8,1,2,-8,-8,2,-8,-8,2,-8,-8,1,24,1,1,16,0,1,110,1,1,16,1,1,8,0,2,-8,-8,1,4,0,1,2,0,1,14,1,1,40,0,1,2,0,1,8,1,1,5,1,1,2,0,1,2,0,1,24, ,1,2,0,1,16,0,1,2,0,1,8,0,1,6,0,1,2,0,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,2,1,1,1,2, ,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,9,527,45,39,24,4,3,43,27,29,23,6,5,5,4,3,2,0,0,0,0,0,0,0,0,43,34,0,1
59,SACRAMENTO POLICE DEPARTMENT,CA,5,3, ,1,1,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,8,1,1,1,11,944,1, ,2,2,-8,-8, ,1,1,13,0,1,0,0,72,0,0,0,0,0,0,14,72,6,2,1,2,1,2, ,1,2,2,1,2,-8,-8,-8,-8,-8,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,6875771,1,7322,1,102,69,34,26,136,95,79,60,11,7,30,16,0,0,14,12,0,0,0,0,2,0,136,95,0,1,1,0,1,9,1,0,0,0,0,0,2,3,1,18,3,1,0,0,0,0,0,32,9,1,1,1,1,2,2,2,1,1,1,1,3,1,28,0,1,3,0,1,40,0,1,17,0,2,-8,-8,1,10,1,1,125,1,1,14,0,2,-8,-8,1,59,0,1,14, ,1,18,1,1,98,0,1,153,0,1,10,1,1,37,0,1,5,0,1,19,0,2,-8,-8,1,18,0,1,18,0,1,13,0,1,14,1,2,-8,-8,2,-8,-8,1,100,1,1,13,0,1,78,0,1,100,1,1,26,0,1,4,1,1,5,0,2,-8,-8,1,11,0,1,5,1,1,2,1,1,16,0,1,4,0,1,4,1,1,2,1,1,10,1,1,1,1,1,2,1,1,7,0,1,2,1,1,5,0,1,8,0,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,1,2,1,1,1,1,2, ,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,5,66,285,102,69,34,26,136,95,79,60,11,7,30,16,0,0,14,12,0,0,0,0,2,0,136,95,0,1.082644628
